ORIGIN_AIRPORT_ID,ROUNDTRIP,ONLINE,PASSENGERS,MILES_FLOWN,ITIN_FARE
10279,1,1,5,1516,213
10279,0,1,2,1386,213
10279,0,0,1,1933,213
10279,0,0,2,1928,213
10279,1,1,7,1124,213
10279,1,1,1,2555,213
10299,0,0,1,3160,213
10299,0,1,16,399,213
10299,0,1,1,539,213
10299,0,0,1,3591,213
10299,0,1,1,3976,213
10299,0,1,1,3108,213
10299,0,1,1,3169,213
10299,0,1,1,2137,213
10299,0,0,1,1827,213
10299,0,0,1,1960,213
10299,0,1,1,3713,213
10299,1,1,1,522,213
10372,0,0,1,1730,213
10135,1,1,4,2036,214
10135,1,1,3,1940,214
10135,1,1,6,1764,214
10135,0,0,1,1393,214
10135,0,1,1,658,214
10135,0,0,1,656,214
10140,1,1,1,2914,214
10140,1,1,1,1406,214
10140,1,1,1,1332,214
10140,1,0,1,2162,214
10140,1,1,1,1354,214
10140,1,1,2,2538,214
10140,0,1,1,1553,214
10140,0,1,1,831,214
10140,0,1,1,835,214
10140,0,1,1,2090,214
10140,1,1,1,1354,214
10140,0,1,1,1863,214
10140,0,1,1,1785,214
10140,0,1,1,709,214
10140,0,0,1,1960,214
10140,0,0,1,1781,214
10140,0,1,1,1688,214
10140,0,1,2,1630,214
10140,0,0,1,2253,214
10140,0,1,2,1670,214
10140,0,1,1,1553,214
10140,0,1,3,349,214
10140,0,1,1,569,214
10140,1,1,1,2533,214
10140,1,1,1,1375,214
10140,1,1,1,1375,214
10140,0,0,1,2212,214
10141,1,1,3,514,214
10158,1,1,5,1954,214
10158,1,1,5,1704,214
10158,1,1,1,1872,214
10158,1,1,7,1964,214
10158,0,1,2,936,214
10185,0,0,1,1945,214
10208,1,0,1,1425,214
10208,1,0,1,1474,214
10208,0,1,1,1342,214
10208,0,1,1,835,214
10208,0,0,1,590,214
10208,0,1,1,462,214
10208,0,0,1,487,214
10208,0,0,1,687,214
10257,1,0,1,1839,214
10257,1,0,1,2160,214
10257,1,0,1,1928,214
10257,0,1,5,1214,214
10257,0,1,1,952,214
10257,1,1,3,2146,214
10257,0,1,1,2561,214
10257,0,1,1,1976,214
10257,0,1,1,1214,214
10257,1,1,2,2408,214
10257,1,1,1,2146,214
10257,0,0,1,889,214
10257,0,0,1,1237,214
10257,0,0,1,614,214
10257,0,0,1,1225,214
10257,0,1,1,2373,214
10257,0,0,2,1204,214
10257,0,1,2,1130,214
10257,0,1,1,1073,214
10257,0,1,2,723,214
10257,1,1,2,2149,214
10257,1,1,1,2418,214
10275,1,1,3,426,214
10299,1,1,1,798,214
10299,1,1,1,4690,214
10299,0,1,1,3630,214
10299,0,1,2,2315,214
10299,0,1,1,2937,214
10299,0,1,1,3157,214
10299,0,1,1,2315,214
10299,0,1,1,2555,214
10299,0,0,1,3175,214
10299,0,1,1,3033,214
10299,0,1,1,2900,214
10299,1,1,4,522,214
10299,0,1,2,399,214
10299,0,1,1,571,214
10299,0,1,1,2345,214
10299,0,1,11,571,214
10299,0,0,1,2044,214
10299,1,1,1,4747,214
10299,0,1,1,2505,214
10361,0,0,1,2689,214
10135,1,1,1,2082,215
10135,1,1,3,2036,215
10135,1,1,3,1764,215
10135,0,0,1,1146,215
10135,0,0,1,865,215
10136,1,0,1,2786,215
10136,1,0,3,1236,215
10136,1,0,1,2692,215
10140,1,1,1,1399,215
10140,1,1,2,1375,215
10140,1,1,1,1362,215
10140,1,0,1,1396,215
10140,0,1,1,870,215
10140,0,1,1,1180,215
10140,0,1,1,1118,215
10140,0,1,1,349,215
10140,1,1,1,1238,215
10140,0,1,1,1890,215
10140,0,1,1,1553,215
10140,0,1,1,1165,215
10140,0,1,1,1716,215
10140,0,1,1,1608,215
10140,1,1,13,1354,215
10140,0,1,1,1404,215
10140,0,1,1,2226,215
10140,0,1,1,1673,215
10140,0,1,1,1622,215
10140,0,0,1,1414,215
10140,0,0,1,1123,215
10140,0,0,1,583,215
10140,0,0,1,1605,215
10140,0,1,1,759,215
10140,0,1,1,1786,215
10140,0,1,1,1590,215
10140,0,1,1,1495,215
10140,0,1,1,1761,215
10140,0,1,1,1554,215
10140,0,1,2,1152,215
10140,0,1,1,1671,215
10140,0,1,1,1586,215
10140,0,1,1,1498,215
10140,0,0,1,796,215
10140,0,0,1,1260,215
10146,1,0,1,2038,215
10158,1,1,1,1954,215
10170,0,1,10,253,215
10170,0,1,1,253,215
10185,0,0,1,1340,215
10185,0,0,1,1490,215
10208,1,0,1,1068,215
10208,0,1,1,575,215
10208,0,0,1,449,215
10208,0,0,1,904,215
10208,0,0,1,784,215
10208,0,0,1,501,215
10208,0,0,1,823,215
10257,1,1,1,2418,215
10257,1,1,1,2418,215
10257,1,1,1,2149,215
10257,0,0,1,1953,215
10257,1,1,1,4104,215
10257,0,1,5,1204,215
10257,1,1,1,2408,215
10257,1,1,1,2146,215
10257,1,1,2,1434,215
10257,1,1,2,2146,215
10257,0,0,1,690,215
10257,0,1,1,1700,215
10257,0,1,1,1126,215
10257,1,1,1,636,215
10257,0,0,2,480,215
10257,0,1,2,974,215
10257,0,0,1,981,215
10275,1,0,1,2334,215
10279,0,1,3,512,215
10279,0,1,2,869,215
10279,0,0,1,1964,215
10299,0,1,1,3182,215
10299,0,1,4,2345,215
10299,0,1,1,1448,215
10299,0,1,5,261,215
10299,0,1,1,2305,215
10299,0,1,2,2472,215
10299,0,1,2,2315,215
10299,0,1,1,2847,215
10299,0,1,1,3818,215
10299,0,1,1,2315,215
10299,0,1,2,3033,215
10135,1,1,1,2082,216
10135,1,1,1,1940,216
10135,1,0,1,1310,216
10135,1,0,2,850,216
10135,0,1,1,418,216
10136,1,0,1,2786,216
10140,0,1,1,1880,216
10140,0,1,1,1961,216
10140,0,1,1,1954,216
10140,0,1,1,1890,216
10140,1,1,3,1354,216
10140,0,1,1,1974,216
10140,0,1,1,1832,216
10140,0,1,2,2111,216
10140,0,1,1,2461,216
10140,0,1,2,979,216
10140,1,1,1,1256,216
10140,1,1,1,2360,216
10140,0,0,1,1532,216
10140,1,1,6,1354,216
10140,0,1,1,1014,216
10140,0,0,1,1403,216
10140,0,1,1,1795,216
10140,0,0,1,1861,216
10140,0,0,1,979,216
10140,0,0,1,2160,216
10140,0,0,1,1941,216
10140,0,0,1,979,216
10140,1,1,11,656,216
10140,0,1,1,1958,216
10140,0,1,26,677,216
10140,0,1,1,1821,216
10140,0,1,3,1553,216
10140,0,1,3,677,216
10140,0,1,9,1826,216
10140,0,1,10,677,216
10140,0,0,1,1320,216
10140,0,0,1,1965,216
10140,1,0,1,1281,216
10158,1,1,5,1954,216
10158,1,1,4,1704,216
10158,1,1,1,932,216
10158,1,1,6,1872,216
10158,1,1,1,1964,216
10185,0,0,1,1270,216
10185,1,1,1,1000,216
10208,0,1,1,724,216
10208,0,0,1,1076,216
10208,0,0,4,501,216
10208,0,0,1,501,216
10208,0,0,1,501,216
10208,0,1,1,430,216
10208,0,0,1,501,216
10257,0,1,1,603,216
10257,0,1,1,2728,216
10257,1,1,2,2146,216
10257,1,1,1,2408,216
10257,1,1,7,2146,216
10257,1,1,1,1706,216
10257,0,0,1,547,216
10257,0,1,1,2444,216
10257,0,0,1,2614,216
10257,0,1,1,2771,216
10257,0,0,1,2582,216
10257,1,1,1,2418,216
10257,1,1,1,2418,216
10257,1,0,1,2590,216
10257,1,0,1,2584,216
10275,0,0,2,2767,216
10275,0,0,1,1320,216
10275,1,1,2,426,216
10279,0,1,2,903,216
10279,0,0,1,1444,216
10279,0,0,1,1547,216
10279,1,0,1,624,216
10279,1,1,1,624,216
10279,1,0,4,624,216
10279,0,0,1,1524,216
10279,1,0,4,624,216
10279,1,1,1,624,216
10279,1,0,1,624,216
10279,0,0,1,605,216
10279,0,1,1,537,216
10299,0,1,3,253,216
10299,0,1,2,2777,216
10299,0,1,6,539,216
10299,0,1,3,2846,216
10299,1,1,1,798,216
10299,1,1,1,522,216
10299,1,0,2,522,216
10299,0,0,3,2021,216
10299,1,1,11,2896,216
10299,0,1,1,2472,216
10299,0,1,1,3108,216
10299,0,1,2,2937,216
10299,0,1,1,2053,216
10299,0,0,1,2196,216
10299,0,1,1,3108,216
10299,0,0,2,2053,216
10299,1,1,7,522,216
10299,1,1,1,4619,216
10372,0,0,1,1034,216
10135,0,1,1,425,217
10135,1,1,3,2036,217
10135,1,1,4,1764,217
10135,0,0,1,949,217
10136,1,0,1,2052,217
10140,1,1,1,3916,217
10140,1,0,1,4304,217
10140,0,1,2,619,217
10140,0,1,2,1670,217
10140,0,1,3,328,217
10140,1,1,3,972,217
10140,1,1,8,1354,217
10140,0,1,1,1846,217
10140,1,1,63,656,217
10140,0,1,1,1777,217
10140,1,1,3,2360,217
10140,1,1,1,3652,217
10140,0,1,1,1814,217
10140,0,1,1,1625,217
10140,0,0,1,1835,217
10140,0,1,1,1119,217
10140,0,0,1,873,217
10140,0,0,1,1347,217
10140,0,0,1,1872,217
10140,0,0,1,2481,217
10140,0,0,1,1969,217
10140,0,1,1,793,217
10140,1,1,1,1399,217
10140,1,1,3,1375,217
10140,1,1,3,1069,217
10140,0,0,1,1690,217
10140,1,0,1,1375,217
10155,1,0,1,2956,217
10158,0,1,1,852,217
10158,0,1,5,982,217
10185,0,0,1,1477,217
10208,1,0,1,1094,217
10208,1,1,1,1136,217
10208,0,1,2,720,217
10208,0,0,2,720,217
10208,0,0,1,864,217
10257,1,1,1,2344,217
10257,1,1,1,2868,217
10257,1,0,1,2416,217
10257,1,0,1,2533,217
10257,0,1,1,1205,217
10257,0,1,1,448,217
10257,1,1,5,2408,217
10257,1,1,17,2146,217
10257,0,1,1,2468,217
10257,1,1,4,2408,217
10257,0,1,1,1018,217
10257,0,0,1,2597,217
10257,0,0,1,2569,217
10257,0,0,1,745,217
10257,1,1,1,2149,217
10279,1,1,29,646,217
10279,1,1,28,1516,217
10279,0,0,1,2024,217
10299,0,1,1,1480,217
10299,1,1,1,2896,217
10299,0,1,1,2472,217
10299,0,0,1,2516,217
10299,0,0,1,1847,217
10299,0,0,1,2853,217
10299,0,1,1,3047,217
10299,0,1,1,3829,217
10299,0,1,1,2853,217
10299,0,1,4,4002,217
10299,0,1,1,2555,217
10299,0,1,1,3951,217
10299,1,1,1,522,217
10135,1,1,1,1940,218
10135,1,1,4,1764,218
10135,0,1,1,1121,218
10135,0,0,1,656,218
10140,1,1,1,1369,218
10140,0,0,1,1726,218
10140,0,1,1,1269,218
10140,0,1,3,718,218
10140,0,1,1,328,218
10140,0,1,1,328,218
10140,0,1,2,1608,218
10140,0,1,1,1404,218
10140,1,1,1,3652,218
10140,0,1,2,1803,218
10140,0,1,1,1675,218
10140,1,1,4,656,218
10140,0,0,1,1401,218
10140,0,0,1,1598,218
10140,0,0,1,1340,218
10140,1,0,1,1349,218
10158,0,1,3,977,218
10158,1,1,1,1954,218
10158,1,1,1,932,218
10170,1,1,1,506,218
10208,0,0,1,2348,218
10208,0,1,1,1342,218
10208,0,0,1,681,218
10208,0,0,1,1070,218
10208,1,1,1,1342,218
10208,1,0,1,1140,218
10208,1,0,1,1242,218
10208,1,0,1,1012,218
10257,1,1,2,2418,218
10257,1,0,1,2369,218
10257,0,1,4,1130,218
10257,0,1,1,1204,218
10257,0,1,1,1073,218
10257,0,1,1,1959,218
10257,0,1,1,1854,218
10257,0,1,2,2154,218
10257,0,1,1,1131,218
10257,1,1,4,2408,218
10257,0,1,1,2644,218
10257,0,1,1,1612,218
10257,1,1,4,2408,218
10257,1,1,1,2146,218
10257,0,0,1,1065,218
10257,0,0,1,1777,218
10257,0,0,1,1017,218
10257,0,0,1,2795,218
10257,0,0,1,1210,218
10257,0,1,1,1296,218
10257,0,0,1,1788,218
10257,1,0,1,2870,218
10257,1,0,1,2416,218
10257,1,0,1,3216,218
10279,0,1,1,562,218
10279,1,1,2,1516,218
10279,0,0,1,741,218
10279,0,0,1,863,218
10279,1,1,1,2404,218
10299,0,1,4,253,218
10299,0,1,20,725,218
10299,0,1,1,2345,218
10299,0,1,1,539,218
10299,0,1,1,548,218
10299,0,1,1,2552,218
10299,0,1,1,592,218
10299,1,1,1,5104,218
10299,1,1,19,2896,218
10299,0,1,1,3108,218
10299,0,1,2,1672,218
10299,0,1,2,3322,218
10299,0,1,1,2315,218
10299,0,1,1,4002,218
10299,0,1,1,2144,218
10299,0,0,1,2967,218
10299,0,0,1,1847,218
10299,0,0,2,1991,218
10299,0,0,2,1672,218
10299,0,1,1,3169,218
10299,0,0,1,1672,218
10299,0,1,1,2315,218
10299,0,1,1,4002,218
10299,0,0,2,2900,218
10299,0,1,1,2900,218
10299,1,1,2,522,218
10135,1,1,2,2036,219
10135,1,1,3,1764,219
10140,0,1,1,1673,219
10140,1,1,9,972,219
10140,0,1,1,709,219
10140,0,1,1,1832,219
10140,0,1,1,697,219
10140,0,1,1,1372,219
10140,0,1,1,975,219
10140,1,1,60,1256,219
10140,0,1,1,709,219
10140,0,0,1,1844,219
10140,0,0,1,1408,219
10140,0,1,1,1420,219
10140,1,1,1,698,219
10140,0,0,1,1604,219
10140,0,0,1,975,219
10140,0,1,2,697,219
10140,0,1,1,1690,219
10140,0,1,1,866,219
10140,0,1,1,349,219
10140,1,1,2,1907,219
10140,1,1,1,3916,219
10140,1,1,1,2010,219
10140,1,1,1,1372,219
10140,1,1,1,1372,219
10140,1,1,1,2212,219
10140,1,0,1,1375,219
10140,0,0,1,1921,219
10158,1,1,4,1964,219
10158,1,1,2,1826,219
10158,1,1,3,1954,219
10158,1,1,1,1704,219
10158,1,1,4,3918,219
10185,0,0,1,613,219
10208,0,0,1,889,219
10208,0,0,1,730,219
10208,0,0,1,1913,219
10208,1,1,1,2100,219
10208,1,0,1,1136,219
10208,1,0,1,942,219
10257,0,1,1,1073,219
10257,0,1,2,1131,219
10257,0,1,1,1714,219
10257,0,1,3,2157,219
10257,1,1,5,2408,219
10257,0,0,1,1120,219
10257,0,0,1,2160,219
10257,0,0,1,766,219
10257,0,0,1,800,219
10257,1,1,1,2428,219
10257,1,1,1,2541,219
10257,1,1,1,2418,219
10257,1,1,1,2149,219
10257,0,0,1,867,219
10275,1,1,1,426,219
10279,0,0,1,1783,219
10299,0,1,1,1448,219
10299,0,1,3,261,219
10299,0,1,1,1541,219
10299,0,1,1,2144,219
10299,0,0,1,2196,219
10299,0,0,2,1541,219
10299,0,0,1,1672,219
10299,0,0,1,1577,219
10299,0,1,1,3007,219
10299,1,0,1,522,219
10299,1,1,22,522,219
10299,1,0,1,4042,219
10299,1,1,1,4106,219
10299,1,0,1,4804,219
10299,0,0,1,1774,219
10397,0,1,5,946,219
10397,0,1,1,712,219
10397,0,1,1,577,219
10397,0,1,3,547,219
10397,0,1,3,1947,219
10397,0,1,1,481,219
10397,0,1,3,946,219
10397,0,1,1,554,219
10397,0,1,2,547,219
10397,0,1,16,746,219
10397,0,1,1,696,219
10397,0,1,4,534,219
10397,0,1,1,760,219
10397,0,1,11,1947,219
10397,0,1,1,762,219
10397,0,1,2,404,219
10397,0,1,1,591,219
10397,0,1,2,425,219
10397,0,1,1,356,219
10397,0,1,1,1919,219
10397,0,1,14,746,219
10397,0,1,1,946,219
10397,0,1,1,534,219
10397,0,1,1,689,219
10397,0,1,25,547,219
10397,0,1,1,762,219
10397,0,1,1,731,219
10397,0,1,1,226,219
10397,0,1,4,731,219
10397,0,1,72,1947,219
10397,0,1,1,666,219
10135,1,1,1,2082,220
10135,1,1,3,1940,220
10135,0,0,1,777,220
10140,1,1,1,1903,220
10140,1,1,1,1375,220
10140,0,0,1,1727,220
10140,0,1,2,628,220
10140,0,1,2,349,220
10140,0,1,1,1826,220
10140,1,1,1,1238,220
10140,0,1,1,769,220
10140,0,1,1,2000,220
10140,1,1,1,698,220
10140,0,1,1,1029,220
10140,1,1,1,1354,220
10140,0,1,1,1846,220
10140,0,1,1,1470,220
10140,1,1,3,1256,220
10140,0,1,1,741,220
10140,0,1,1,1850,220
10140,0,1,1,1969,220
10140,0,1,1,1029,220
10140,0,0,1,1182,220
10140,0,0,1,666,220
10140,0,0,6,589,220
10140,0,0,1,1708,220
10140,0,1,2,759,220
10140,0,1,1,1941,220
10140,0,1,1,1688,220
10140,0,1,1,1000,220
10140,0,1,1,1421,220
10140,0,1,1,1119,220
10140,0,0,1,1390,220
10140,1,1,1,4058,220
10140,1,1,1,4512,220
10146,1,0,1,1384,220
10158,1,1,1,1954,220
10158,1,1,1,1964,220
10158,1,1,1,932,220
10158,1,1,2,1826,220
10208,0,0,1,1216,220
10208,0,0,1,1050,220
10208,0,0,1,784,220
10208,0,0,1,475,220
10208,0,0,1,904,220
10208,1,1,1,2100,220
10208,1,1,1,1136,220
10208,1,0,1,1338,220
10208,1,0,1,1338,220
10208,1,0,1,1368,220
10208,1,0,1,1580,220
10208,1,0,1,1478,220
10208,1,0,1,1368,220
10257,1,1,1,2149,220
10257,1,1,1,5167,220
10257,1,0,1,649,220
10257,0,1,1,717,220
10257,0,1,1,723,220
10257,0,1,1,723,220
10257,0,1,2,723,220
10257,0,1,2,2618,220
10257,0,1,1,1172,220
10257,0,1,1,2288,220
10257,1,1,1,2408,220
10257,0,1,1,2463,220
10257,1,1,2,2146,220
10257,0,1,1,1552,220
10257,0,1,2,2468,220
10257,1,1,1,2408,220
10257,1,1,4,2146,220
10257,0,0,1,1728,220
10257,0,1,1,1648,220
10257,0,1,2,2467,220
10257,0,1,1,2449,220
10257,0,0,1,577,220
10257,0,0,1,1788,220
10257,0,0,1,1062,220
10257,0,1,1,974,220
10257,1,1,1,2438,220
10257,1,0,1,2425,220
10257,1,0,1,5590,220
10257,1,0,1,2840,220
10257,1,1,1,1948,220
10257,1,1,1,2592,220
10257,1,1,1,2472,220
10257,1,0,1,1948,220
10257,1,0,1,2135,220
10279,0,1,2,562,220
10279,1,1,1,1516,220
10279,0,1,1,562,220
10279,0,0,3,536,220
10279,0,0,1,743,220
10279,1,0,1,624,220
10279,0,1,1,758,220
10299,0,1,1,1448,220
10299,0,1,1,399,220
10299,0,1,30,2345,220
10299,0,1,1,2846,220
10299,0,1,1,1542,220
10299,0,1,1,1448,220
10299,1,1,1,2896,220
10299,0,1,1,4165,220
10299,0,0,1,1991,220
10299,0,0,1,1800,220
10299,0,1,1,1672,220
10299,1,0,1,4784,220
10135,1,1,1,2036,221
10135,1,1,3,1764,221
10135,0,0,1,809,221
10135,0,0,2,2425,221
10136,1,0,1,3094,221
10140,0,1,2,1826,221
10140,0,1,5,1716,221
10140,1,1,1,1354,221
10140,0,1,1,1050,221
10140,0,1,1,1705,221
10140,1,1,1,656,221
10140,1,1,3,1256,221
10140,0,1,1,2895,221
10140,0,1,1,1083,221
10140,0,0,1,2300,221
10140,0,0,1,1688,221
10140,0,1,1,1688,221
10140,1,1,1,1463,221
10140,1,1,2,1375,221
10154,0,0,1,278,221
10154,0,0,1,275,221
10158,1,1,2,932,221
10158,1,1,1,1964,221
10185,0,1,1,752,221
10208,1,0,1,1728,221
10208,1,1,2,1338,221
10208,1,0,1,1624,221
10208,1,0,1,2034,221
10208,0,0,1,874,221
10208,0,0,1,905,221
10208,0,0,1,749,221
10257,0,1,4,289,221
10257,0,1,1,2449,221
10257,0,1,4,1204,221
10257,0,1,1,1073,221
10257,1,1,1,2428,221
10257,1,1,1,2344,221
10257,1,0,1,2280,221
10257,0,0,1,1199,221
10257,1,0,1,1926,221
10257,1,0,1,1576,221
10257,1,0,1,2499,221
10257,1,1,4,2146,221
10257,0,1,1,2262,221
10257,1,1,9,2408,221
10257,1,1,7,2146,221
10257,0,0,1,1287,221
10257,1,1,1,1446,221
10257,0,0,1,1040,221
10257,0,0,2,1193,221
10257,0,0,1,1106,221
10257,0,0,1,1788,221
10257,1,1,2,2418,221
10257,1,1,1,2149,221
10257,1,1,1,2531,221
10257,1,0,1,660,221
10257,1,0,1,649,221
10279,0,1,1,1431,221
10279,1,1,6,1516,221
10279,0,1,2,323,221
10299,0,1,1,399,221
10299,0,1,5,261,221
10299,0,1,1,2472,221
10299,0,1,1,4108,221
10299,0,0,1,2498,221
10299,1,1,2,522,221
10299,0,1,1,4034,221
10299,0,1,1,4157,221
10397,0,1,1,528,221
10397,0,1,23,1947,221
10397,0,1,1,907,221
10397,0,1,1,666,221
10397,0,1,11,1892,221
10397,0,1,1,214,221
10397,0,1,3,528,221
10397,0,1,1,447,221
10397,0,1,12,1199,221
10397,0,1,3,746,221
10397,0,1,3,306,221
10397,0,1,1,153,221
10397,0,1,1,696,221
10397,0,1,1,689,221
10397,0,1,3,270,221
10397,0,1,9,1947,221
10397,0,1,1,762,221
10397,0,1,2,692,221
10397,0,1,1,591,221
10397,0,1,14,332,221
10397,0,1,1,669,221
10397,0,1,1,442,221
10397,0,1,7,907,221
10397,0,1,1,425,221
10397,0,1,1,545,221
10397,0,1,6,1892,221
10397,0,1,1,1919,221
10397,0,1,1,731,221
10397,0,1,39,1947,221
10397,0,1,1,666,221
10135,1,1,2,2082,222
10135,1,1,5,1764,222
10135,0,0,1,323,222
10140,1,1,1,1336,222
10140,1,1,1,1378,222
10140,0,1,2,328,222
10140,0,1,2,1180,222
10140,0,1,2,1118,222
10140,0,1,5,828,222
10140,1,1,1,698,222
10140,0,1,1,1429,222
10140,0,1,2,1809,222
10140,0,1,3,951,222
10140,1,1,6,972,222
10140,0,1,1,2472,222
10140,1,1,1,1354,222
10140,0,1,1,1789,222
10140,0,1,1,1171,222
10140,0,1,1,1116,222
10140,0,1,1,1233,222
10140,1,1,8,3652,222
10140,0,1,1,1483,222
10140,0,1,1,1483,222
10140,0,1,1,1515,222
10140,0,0,2,1593,222
10140,0,1,1,1363,222
10140,0,1,1,1969,222
10140,0,1,1,1907,222
10140,0,1,1,1153,222
10140,0,0,1,1796,222
10140,0,0,1,1630,222
10140,0,0,1,816,222
10140,1,1,4,656,222
10140,0,1,2,675,222
10140,0,1,1,1300,222
10140,0,1,1,1671,222
10140,0,1,1,816,222
10140,0,0,2,1173,222
10140,1,0,1,1375,222
10146,0,0,1,699,222
10158,1,1,1,2877,222
10158,0,1,7,982,222
10158,1,1,1,1826,222
10208,1,1,1,1068,222
10208,0,0,1,501,222
10208,0,0,1,743,222
10208,0,0,1,876,222
10257,1,0,1,1926,222
10257,1,0,1,2584,222
10257,1,0,1,1928,222
10257,0,1,2,1205,222
10257,0,1,1,1130,222
10257,0,1,1,876,222
10257,0,1,1,448,222
10257,1,1,2,2408,222
10257,0,1,1,2634,222
10257,0,1,1,2463,222
10257,1,1,8,2146,222
10257,0,1,1,1066,222
10257,0,1,2,1976,222
10257,0,1,1,2507,222
10257,1,1,3,2260,222
10257,1,1,2,2408,222
10257,1,1,8,2146,222
10257,0,0,1,1166,222
10257,0,0,1,2597,222
10257,0,0,1,2568,222
10257,0,1,1,2446,222
10257,0,1,1,903,222
10257,0,1,1,727,222
10257,0,0,1,1120,222
10279,0,1,1,1173,222
10279,0,1,1,323,222
10299,1,0,1,3344,222
10299,1,1,1,798,222
10299,1,1,6,2896,222
10299,0,1,1,2120,222
10299,1,0,5,522,222
10299,1,1,5,522,222
10299,0,0,1,3003,222
10299,0,0,1,3662,222
10361,0,0,1,2825,222
10135,1,1,3,2036,223
10135,1,1,3,1764,223
10135,0,0,1,1056,223
10135,1,0,1,2596,223
10135,1,0,1,1329,223
10135,0,1,1,692,223
10135,0,0,1,2472,223
10140,0,1,1,2595,223
10140,0,1,1,1688,223
10140,0,1,2,1335,223
10140,0,1,1,1126,223
10140,0,1,1,1326,223
10140,0,1,1,1119,223
10140,0,1,2,1716,223
10140,0,1,1,1620,223
10140,1,1,4,972,223
10140,1,1,1,1354,223
10140,1,1,1,656,223
10140,1,1,4,1256,223
10140,1,1,1,972,223
10140,1,1,1,3652,223
10140,0,0,1,3288,223
10140,0,0,1,1433,223
10140,0,1,1,1969,223
10140,0,1,1,1175,223
10140,0,0,1,1433,223
10140,0,0,1,1690,223
10140,0,0,1,1816,223
10140,0,0,1,666,223
10140,0,1,1,1688,223
10140,0,1,2,1330,223
10140,0,1,2,1690,223
10140,1,1,1,1366,223
10140,1,1,1,1670,223
10140,1,0,1,2364,223
10140,1,0,1,2134,223
10140,1,0,1,3916,223
10140,1,0,1,1332,223
10140,1,1,1,3916,223
10140,0,1,1,870,223
10140,0,1,2,1826,223
10140,0,1,1,1118,223
10140,1,1,2,1399,223
10140,1,1,2,1903,223
10140,1,1,1,1375,223
10140,1,1,1,1375,223
10146,0,0,1,549,223
10146,0,0,1,570,223
10155,0,0,1,1075,223
10158,1,1,1,1964,223
10158,0,1,1,852,223
10170,0,1,1,1701,223
10185,0,0,1,1045,223
10208,0,0,1,715,223
10208,0,0,1,2419,223
10208,1,1,1,1778,223
10208,1,1,1,1806,223
10208,1,1,1,1338,223
10208,1,1,1,2034,223
10208,1,0,2,1778,223
10208,1,0,1,1678,223
10208,1,0,1,1474,223
10208,1,0,2,1498,223
10208,1,0,1,540,223
10257,0,1,1,876,223
10257,0,1,2,2584,223
10257,1,1,3,2408,223
10257,0,1,1,1997,223
10257,0,1,2,2651,223
10257,0,1,3,2468,223
10257,0,1,2,2572,223
10257,1,1,2,2408,223
10257,1,1,1,2146,223
10257,0,0,1,831,223
10257,0,1,1,2449,223
10257,0,0,1,2568,223
10257,0,0,1,410,223
10257,0,0,1,762,223
10257,0,0,1,410,223
10257,0,0,1,814,223
10257,0,0,1,887,223
10257,1,1,6,1522,223
10257,1,1,4,1904,223
10257,1,1,1,2518,223
10257,1,1,1,5509,223
10257,1,1,1,2291,223
10257,1,1,2,2574,223
10257,1,1,1,2344,223
10257,1,1,1,3414,223
10257,1,1,1,2829,223
10257,1,1,2,4130,223
10257,1,1,1,2224,223
10257,1,1,2,2246,223
10257,1,1,1,2514,223
10257,1,1,1,2590,223
10257,1,1,1,2556,223
10257,1,0,1,1926,223
10257,1,0,1,2611,223
10257,1,0,1,2166,223
10257,1,0,1,2154,223
10257,1,0,1,1820,223
10257,1,0,1,2581,223
10257,1,0,1,2462,223
10257,0,1,11,1073,223
10257,1,1,1,2418,223
10279,0,1,1,1364,223
10279,1,1,4,1516,223
10299,1,1,1,3084,223
10299,0,1,1,2376,223
10299,0,1,1,2628,223
10299,0,1,2,3218,223
10299,0,1,1,2472,223
10299,0,1,1,2402,223
10299,0,1,1,3534,223
10299,0,1,1,2555,223
10299,0,0,1,1541,223
10299,0,0,2,1837,223
10299,0,0,1,1620,223
10299,0,0,2,1676,223
10299,1,1,1,522,223
10299,1,1,1,4106,223
10299,0,1,1,571,223
10299,0,1,1,2797,223
10299,0,1,2,592,223
10299,1,1,1,4619,223
10299,0,0,1,3392,223
10361,0,0,1,2362,223
10135,1,1,1,2036,224
10135,0,1,1,1709,224
10135,0,0,1,1176,224
10135,0,0,1,2789,224
10140,1,1,1,2364,224
10140,1,0,1,2364,224
10140,0,1,2,1688,224
10140,1,1,1,698,224
10140,1,1,2,972,224
10140,0,1,2,722,224
10140,0,1,1,883,224
10140,1,1,1,656,224
10140,0,1,2,698,224
10140,0,1,1,1161,224
10140,0,1,2,653,224
10140,0,1,1,975,224
10140,1,1,1,698,224
10140,0,1,1,2052,224
10140,1,1,1,2360,224
10140,0,0,1,3019,224
10140,1,1,1,1354,224
10140,0,1,1,1814,224
10140,0,0,1,1018,224
10140,0,0,2,1710,224
10140,1,0,1,698,224
10140,1,0,1,698,224
10140,1,1,5,698,224
10140,0,0,1,1345,224
10140,0,0,1,1258,224
10140,0,1,1,2052,224
10140,1,0,2,698,224
10140,0,0,1,1708,224
10140,0,0,1,1049,224
10140,0,0,1,2262,224
10140,0,0,1,1688,224
10140,0,0,2,1690,224
10140,0,0,1,1435,224
10140,0,0,1,949,224
10140,0,0,1,666,224
10140,0,1,1,683,224
10140,0,0,1,1708,224
